cod;sociedad;sociedad sap;cta_cont_int;nombre_cta;apert_contrato;reportable;cod_product;cod_tip_creditos;tip_posicion;item_matriz;debito;credito;ind_moneda;tip_cta
6130;BCO;4101;4613000020;GASTOS POR MANTENCION BIENES RECIB O ADJUD EN PAGO;N;S;0;0;N;4650103;4650103;4650103;CHN;E
6205;BCO;4101;4620500000;SUELDOS DEL PERSONAL;N;S;0;0;N;4600001;4600001;4600001;CHN;E
6205;BCO;4101;4620500001;AGUINALDO AL PERSONAL;N;S;0;0;N;4600002;4600002;4600002;CHN;E
6205;BCO;4101;4620500002;HORAS EXTRAS DEL PERSONAL;N;S;0;0;N;4600001;4600001;4600001;CHN;E
6205;BCO;4101;4620500003;GRATIFICACION LEGAL;N;S;0;0;N;4600002;4600002;4600002;CHN;E
6205;BCO;4101;4620500004;ASIGNACION DE MOVILIZACION;N;S;0;0;N;4600001;4600001;4600001;CHN;E
6205;BCO;4101;4620500008;ASIGNACION DE CAJA A LOS CAJEROS;N;S;0;0;N;4600001;4600001;4600001;CHN;E
6205;BCO;4101;4620500009;SEGURO DE CESANTIA PARA EMPLEADOS;N;S;0;0;N;4600001;4600001;4600001;CHN;E
6205;BCO;4101;4620500010;BONOS;N;S;0;0;N;4600002;4600002;4600002;CHN;E
6205;BCO;4101;4620500012;ASOCIACION CHILENA DE SEGURIDAD;N;S;0;0;N;4600001;4600001;4600001;CHN;E
6205;BCO;4101;4620500013;ASIGNACION DE COLACION;N;S;0;0;N;4600001;4600001;4600001;CHN;E
6205;BCO;4101;4620500014;SEGURO METLIFE;N;S;0;0;N;4600001;4600001;4600001;CHN;E
6205;BCO;4101;4620500016;ASIGNACIONES ESCOLARES;N;S;0;0;N;4600001;4600001;4600001;CHN;E
6205;BCO;4101;4620500017;FINIQUITOS;N;S;0;0;N;4600010;4600010;4600010;CHN;E
6205;BCO;4101;4620500018;BONOS COMERCIALES;N;S;0;0;N;4600002;4600002;4600002;CHN;E
6205;BCO;4101;4620500020;SEGURO DE INVALIDEZ;N;S;0;0;N;4600001;4600001;4600001;CHN;E
6205;BCO;4101;4620500022;BONOS ESPECIALES;N;S;0;0;N;4600002;4600002;4600002;CHN;E
6205;BCO;4101;4620500024;AGUINALDO VACACIONES;N;S;0;0;N;4600002;4600002;4600002;CHN;E
6205;BCO;4101;4620500025;BONO CALIDAD DE VIDA;N;S;0;0;N;4600002;4600002;4600002;CHN;E
6205;BCO;4101;4620500026;BONO TERMINO DE CONFLICTO;N;S;0;0;N;4600002;4600002;4600002;CHN;E
6205;BCO;4101;4620500027;BONOS ASIGNABLES;N;S;0;0;N;4600002;4600002;4600002;CHN;E
6205;BCO;4101;4620500028;BONO PORTE DE ARMAMENTO;N;S;0;0;N;4600002;4600002;4600002;CHN;E
6205;BCO;4101;4620500030;INDEMNIZACIONES LEGALES;N;S;0;0;N;4600001;4600001;4600001;CHN;E
6210;BCO;4101;4621000001;PROVISIONES DE VACACIONES DEL PERSONAL;N;S;0;0;N;4600090;4600090;4600090;CHN;E
6215;BCO;4101;4621500000;GASTOS  HONORARIOS PAGADOS AL DIRECTORIO;N;S;0;0;N;4610301;4610301;4610301;CHN;E
6220;BCO;4101;4622000000;GASTOS DE COLACION;N;S;0;0;N;4610111;4610111;4610111;CHN;E
6220;BCO;4101;4622000002;VIATICOS SIN RENDICION;N;S;0;0;N;4610111;4610111;4610111;CHN;E
6220;BCO;4101;4622000006;GASTOS DE CAPACITACION;N;S;0;0;N;4600020;4600020;4600020;CHN;E
6220;BCO;4101;4622000007;GASTOS SALA CUNA;N;S;0;0;N;4600090;4600090;4600090;CHN;E
6220;BCO;4101;4622000008;UNIFORMES DEL PERSONAL;N;S;0;0;N;4600090;4600090;4600090;CHN;E
6220;BCO;4101;4622000009;EVENTOS INTERNOS PERSONAL;N;S;0;0;N;4600090;4600090;4600090;CHN;E
6220;BCO;4101;4622000012;VIAJES DEL PERSONAL OTROS;N;S;0;0;N;4610111;4610111;4610111;CHN;E
6220;BCO;4101;4622000014;SEG DE FIDELIDAD FUNCIONARIA;N;S;0;0;N;4600090;4600090;4600090;CHN;E
6220;BCO;4101;4622000016;SERV ASES EXTERNAS EXEN DE IMPTO.;N;S;0;0;N;4610130;4610130;4610130;CHN;E
6220;BCO;4101;4622000018;SELECCION DE PERSONAL;N;S;0;0;N;4600090;4600090;4600090;CHN;E
6220;BCO;4101;4622000019;REEMPLAZO DE VIGILANTES;N;S;0;0;N;4610110;4610110;4610110;CHN;E
6220;BCO;4101;4622000020;SERVICIOS EXTERNOS DE CAJEROS;N;S;0;0;N;4610290;4610290;4610290;CHN;E
6220;BCO;4101;4622000024;UNIFORMES VIGILANTES PRIVADOS;N;S;0;0;N;4610190;4610190;4610190;CHN;E
6220;BCO;4101;4622000026;OTROS SERVICIOS;N;S;0;0;N;4600090;4600090;4600090;CHN;E
6220;BCO;4101;4622000027;JUICIOS LABORALES;N;S;0;0;N;4600090;4600090;4600090;CHN;E
6220;BCO;4101;4622000028;APORTE CUOTA SINDICA;N;S;0;0;N;4600090;4600090;4600090;CHN;E
6230;BCO;4101;4623000000;CONSUMO DE MAT DE COMPUTACION;N;S;0;0;N;4610105;4610105;4610105;CHN;E
6230;BCO;4101;4623000001;CONSUMO DE MAT DE ESCRITORIOS;N;S;0;0;N;4610105;4610105;4610105;CHN;E
6230;BCO;4101;4623000002;FORMULARIOS;N;S;0;0;N;4610105;4610105;4610105;CHN;E
6230;BCO;4101;4623000003;PAPEL IMPRESORA/ FOTOCOPIAS;N;S;0;0;N;4610105;4610105;4610105;CHN;E
6230;BCO;4101;4623000004;IMPRESION LIBROS CONTABLES;N;S;0;0;N;4610105;4610105;4610105;CHN;E
6230;BCO;4101;4623000005;PUBLICACION EEFF Y MEMORIA;N;S;0;0;N;4610105;4610105;4610105;CHN;E
6235;BCO;4101;4623500000;REP Y MANT ACTIVO FIJO;N;S;0;0;N;4610101;4610101;4610101;CHN;E
6240;BCO;4101;4624000000;ARRIENDO PLATAFORMA TELEFONICA;N;S;0;0;N;4610183;4610183;4610183;CHN;E
6240;BCO;4101;4624000001;SEGUROS;N;S;0;0;N;4610104;4610104;4610104;CHN;E
6240;BCO;4101;4624000003;ARRIENDO OFICINA;N;S;0;0;N;4610183;4610183;4610183;CHN;E
6240;BCO;4101;4624000004;ARRIENDO CAMARA DE COMP;N;S;0;0;N;4610290;4610290;4610290;CHN;E
6240;BCO;4101;4624000005;RECUPERACION ARRIENDO ALONSO DE CORDOVA;N;S;0;0;N;4610183;4610183;4610183;CHN;E
6245;BCO;4101;4624500000;PUBLICIDAD Y PROPAGANDA;N;S;0;0;N;4610400;4610400;4610400;CHN;E
6245;BCO;4101;4624500002;SERVICIOS PROMOCIONALES;N;S;0;0;N;4610400;4610400;4610400;CHN;E
6245;BCO;4101;4624500004;MERCHANT;N;S;0;0;N;4610400;4610400;4610400;CHN;E
6245;BCO;4101;4624500011;MARKETING PRODUCCION POP;N;S;0;0;N;4610400;4610400;4610400;CHN;E
6255;BCO;4101;4625500000;OTROS GTOS DE ADM.CAJA CHICA;N;S;0;0;N;4610190;4610190;4610190;CHN;E
6255;BCO;4101;4625500002;SERVICIO DE ASEO Y MANTENCION;N;S;0;0;N;4610107;4610107;4610107;CHN;E
6255;BCO;4101;4625500004;SERVICIOS EXTERNOS EVALUACION DE RIESGO;N;S;0;0;N;4610220;4610220;4610220;CHN;E
6255;BCO;4101;4625500005;SERVICIOS ELECTRONICOS DE INFORMACION;N;S;0;0;N;4610106;4610106;4610106;CHN;E
6255;BCO;4101;4625500006;OUTSOURCING IBM;N;S;0;0;N;4610201;4610201;4610201;CHN;E
6255;BCO;4101;4625500007;ESTUDIOS Y AUDITORIAS;N;S;0;0;N;4610131;4610131;4610131;CHN;E
6255;BCO;4101;4625500008;GASTOS LEGALES;N;S;0;0;N;4610120;4610120;4610120;CHN;E
6255;BCO;4101;4625500010;GASTOS SWIFT;N;S;0;0;N;4610106;4610106;4610106;CHN;E
6255;BCO;4101;4625500011;FLETE TRANSPORTE;N;S;0;0;N;4610190;4610190;4610190;CHN;E
6255;BCO;4101;4625500014;GASTOS COMUNES SUCURSALES;N;S;0;0;N;4610183;4610183;4610183;CHN;E
6255;BCO;4101;4625500015;SERVICIOS DE COMUNICACIONES - ENLACES;N;S;0;0;N;4610106;4610106;4610106;CHN;E
6255;BCO;4101;4625500016;SERVICIOS DE PAGINA WEB;N;S;0;0;N;4610106;4610106;4610106;CHN;E
6255;BCO;4101;4625500017;GASTOS DE LUZ;N;S;0;0;N;4610107;4610107;4610107;CHN;E
6255;BCO;4101;4625500018;TELEFONOS;N;S;0;0;N;4610106;4610106;4610106;CHN;E
6255;BCO;4101;4625500019;GASTOS NOTARIALES;N;S;0;0;N;4610120;4610120;4610120;CHN;E
6255;BCO;4101;4625500020;AUT Y FISC DE SEGURIDAD CARAB.DE CHILE;N;S;0;0;N;4610190;4610190;4610190;CHN;E
6255;BCO;4101;4625500021;DISTRIBUCION DE CORRESPONDENCIA;N;S;0;0;N;4610190;4610190;4610190;CHN;E
6255;BCO;4101;4625500022;GASTOS DE LOCOMOCION Y RADIOTAXI;N;S;0;0;N;4610190;4610190;4610190;CHN;E
6255;BCO;4101;4625500024;SERV. COMUN RIESGO DE CREDITO;N;S;0;0;N;4610190;4610190;4610190;CHN;E
6255;BCO;4101;4625500025;LICENCIAS RECURRENTES DE SOFTWARE;N;S;0;0;N;4610106;4610106;4610106;CHN;E
6255;BCO;4101;4625500027;OTROS SERVICIOS EXTERNOS - OPERACIONES;N;S;0;0;N;4610290;4610290;4610290;CHN;E
6255;BCO;4101;4625500029;TRANSPORTES DE VALORES;N;S;0;0;N;4610110;4610110;4610110;CHN;E
6255;BCO;4101;4625500031;PROCESO DE REMUNERACIONES;N;S;0;0;N;4610201;4610201;4610201;CHN;E
6255;BCO;4101;4625500032;MATERIALES Y SERVICIO DE SEGURIDAD;N;S;0;0;N;4610190;4610190;4610190;CHN;E
6255;BCO;4101;4625500033;SERVICIO EXTERNO DESARROLLO SOFTWARE;N;S;0;0;N;4610290;4610290;4610290;CHN;E
6255;BCO;4101;4625500034;SERV. POR PROCES. EXTERNOS FACTORING;N;S;0;0;N;4610201;4610201;4610201;CHN;E
6255;BCO;4101;4625500035;SERVICIOS DE REDBANC;N;S;0;0;N;4250101;4250101;4250101;CHN;E
6255;BCO;4101;4625500036;SERVICIOS DE CANJE ELECTRONICO;N;S;0;0;N;4610290;4610290;4610290;CHN;E
6255;BCO;4101;4625500039;GASTO AGUA;N;S;0;0;N;4610107;4610107;4610107;CHN;E
6255;BCO;4101;4625500041;RIESGO OPERACIONAL;N;S;0;0;N;4610290;4610290;4610290;CHN;E
6255;BCO;4101;4625500045;MANTENC ESPECIALES SIST INFORMATICOS;N;S;0;0;N;4610106;4610106;4610106;CHN;E
6255;BCO;4101;4625500046;SERVICIOS DE CALL CENTER;N;S;0;0;N;4250101;4250101;4250101;CHN;E
6255;BCO;4101;4625500048;MANTENCION SISTEMAS INFORMATICOS;N;S;0;0;N;4610106;4610106;4610106;CHN;E
6255;BCO;4101;4625500051;TARJETAS PLASTICAS - CTAS VISTA;N;S;0;0;N;4610190;4610190;4610190;CHN;E
6255;BCO;4101;4625500052;JUICIOS ADMINISTRATIVOS, CIVILES Y POLICIA LOCAL;N;S;0;0;N;4610120;4610120;4610120;CHN;E
6260;BCO;4101;4626000002;DEPRECIACION INSTALACIONES;N;S;0;0;N;4620001;4620001;4620001;CHN;E
6260;BCO;4101;4626000003;DEPRECIACION EQUIPOS COMPUTACIONALES;N;S;0;0;N;4620001;4620001;4620001;CHN;E
6260;BCO;4101;4626000004;DEPRE MUEBLES Y EQUIPOS COMP;N;S;0;0;N;4620001;4620001;4620001;CHN;E
6260;BCO;4101;4626000007;DEPRECIACION SOFTWARE Y LICENCIA;N;S;0;0;N;4620011;4620011;4620011;CHN;E
6260;BCO;4101;4626000009;DEPRECIACION OTROS ACTIVOS FIJOS;N;S;0;0;N;4620001;4620001;4620001;CHN;E
6260;BCO;4101;4626000010;DEPRECIACION REMODELACION SUCURSALES;N;S;0;0;N;4620001;4620001;4620001;CHN;E
6265;BCO;4101;4626500014;GASTO AMORTIZ DDU ARRIENDO TERCEROS;N;S;0;0;N;4620021;4620021;4620021;CHN;E
6265;BCO;4101;4626510001;GASTO AMORT DDU INMUEBLES EERR;N;S;0;0;N;4620021;4620021;4620021;CHN;E
6265;BCO;4101;4626510010;GTO AM DDU ARRD 3RO;N;S;0;0;N;4620021;4620021;4620021;CHN;E
6270;BCO;4101;4627000008;PERDIDA DECISION COMERCIAL;N;S;0;0;N;4650990;4650990;4650990;CHN;E
6270;BCO;4101;4627000011;FRAUDE INTERNO;N;S;0;0;N;4650990;4650990;4650990;CHN;E
6270;BCO;4101;4627000012;FRAUDE EXTERNO;N;S;0;0;N;4650990;4650990;4650990;CHN;E
6270;BCO;4101;4627000015;DAÑOS ACTIVO FIJO;N;S;0;0;N;4650990;4650990;4650990;CHN;E
6270;BCO;4101;4627000016;RO INTERR NEG Y FALL;N;S;0;0;N;4650990;4650990;4650990;CHN;E
6270;BCO;4101;4627000017;GESTION DE PROCESO;N;S;0;0;N;4650990;4650990;4650990;CHN;E
6270;BCO;4101;4627000019;CASTIGO ACTIVO FIJO;N;S;0;0;N;4650990;4650990;4650990;CHN;E
6275;BCO;4101;4627500000;GASTOS IMPUESTOS DE TIMBRES Y ESTAMPILLAS;N;S;0;0;N;4610503;4610503;4610503;CHN;E
6285;BCO;4101;4628500000;APORTE SUPERBANCOS;N;S;0;0;N;4610509;4610509;4610509;CHN;E
6290;BCO;4101;4629000006;GASTOS CLASIFICADORA DE RIESGO;N;S;0;0;N;4610132;4610132;4610132;CHN;E
6290;BCO;4101;4629000007;APORTE ASOCIACION DE BANCOS;N;S;0;0;N;4610190;4610190;4610190;CHN;E
6290;BCO;4101;4629000008;APORTE BOLSA DE COMERCIO SANTIAGO;N;S;0;0;N;4610190;4610190;4610190;CHN;E
6315;BCO;4101;4631500002;OTROS EGRESOS;N;S;0;0;N;4650990;4650990;4650990;CHN;E
6315;BCO;4101;4631500011;PATENTE MUNICIPAL;N;S;0;0;N;4610502;4610502;4610502;CHN;E
6315;BCO;4101;4631500014;MULTAS SII;N;S;0;0;N;4610182;4610182;4610182;CHN;E
6315;BCO;4101;4631500015;DONACIONES;N;S;0;0;N;4610190;4610190;4610190;CHN;E
6315;BCO;4101;4631500016;MULTAS INSPECCION DEL TRABAJO;N;S;0;0;N;4600090;4600090;4600090;CHN;E
6315;BCO;4101;4631500022;MULTAS OTROS ORGANIS;N;S;0;0;N;4610182;4610182;4610182;CHN;E
6315;BCO;4101;4631500026;GASTOS REDONDEO $1 Y $5;N;S;0;0;N;4650990;4650990;4650990;CHN;E
6605;BCO;4101;4660500001;IMPUESTO A LA RENTA (IMPTO DIFERIDO) PASIVO;N;S;0;0;S;4800002;4800002;4800002;CHN;E
6605;BCO;4101;4660500002;IMPUESTO A LA RENTA (IMPTO DIFERIDO) ACTIVO;N;S;0;0;S;4800002;4800002;4800002;CHN;E
6605;BCO;4101;4660500004;IMPUESTO A LA RENTA MTM SWAP;N;S;0;0;S;4800002;4800002;4800002;CHN;E
6605;BCO;4101;4660500005;IMPUESTO RENTA PERIODO ANTERIOR;N;S;0;0;N;4800003;4800003;4800003;CHN;E
6605;BCO;4101;4660500006;IMPUESTO DIFERIDO ACT PERIODO ANTERIOR;N;S;0;0;S;4800003;4800003;4800003;CHN;E
6605;BCO;4101;4660500007;IMPUESTO DIFERIDO PAS PERIODO ANTERIOR;N;S;0;0;S;4800003;4800003;4800003;CHN;E
7105;BCO;4101;5710500011;INT.P/DEV MUTUO HIPOT MINVU 6401;N;S;0;0;N;4100401;4100401;4100401;CHR;I
7105;BCO;4101;5710500012;INTERES PERC Y DEVENG MUTUO HIPOTECARIO 6403;N;S;0;0;N;4100405;4100405;4100405;CHR;I
7105;BCO;4101;5710500019;270-0640059 INTERES GANADO RENEGOCIACION MINVU DS-12;N;S;0;0;N;4100401;4100401;4100401;CHR;I
7105;BCO;4101;5710500021;210-0615030 INT PERCIB. Y DEV. PTMOS COMERCAL FOGAPE;N;S;0;0;N;4100301;4100301;4100301;CHN;I
7105;BCO;4101;5710500025;210-0615050 INT GNDOS PTMOS COML. FOGAPE 6155;N;S;0;0;N;4100301;4100301;4100301;CHR;I
7105;BCO;4101;5710500033;INTERES GANADO PRORROGAS CRED FINES GENERALES;N;S;0;0;N;4100301;4100301;4100301;CHN;I
7105;BCO;4101;5710500034;INTERES GANADO PRORROGAS CRED VIVIENDA;N;S;0;0;N;4100430;4100430;4100430;CHN;I
7105;BCO;4101;5710522011;220-0634005 INTERESES GANADOS CREDITO AUTOMOTRIZ > UF 200;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7105;BCO;4101;5710563170;220-INT GANADOS CONSUMO DEUDA LINEA GIRA 63170;N;S;0;0;N;4100540;4100540;4100540;CHN;I
7105;BCO;4101;5710564114;220-0641039 INTS GANADO PREGRADO CONSUMO REBAJA TASA;N;S;0;0;N;4100325;4100325;4100325;CHR;I
7110;BCO;4101;5711000020;INT.P/DEV.PTMOS N/REAJ  6301;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711000021;220-INT.P/DEV PTMOS N/REAJ  6302;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711000022;INT. P/DENG. PTMOS. N/REAJ PROD. 3003;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711000023;220-INT. PERCIB.Y DEVENG. PREST. NO  REAJUST. PROD. 3004;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711000024;220-INT. PERCIB.Y DEVENG. PREST. NO  REAJUST. PROD. 3005;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711000031;0801010 INTER. PERCIB.Y DEV TARJETAS DE CREDITOS;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711000080;220-INT. GANA PREST. NO  REAJUST. PROD.6351;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711000083;220-INT. PERCIB.Y DEVENG. PREST. NO  REAJUST. PROD.6354;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711000089;140-0636020 INT. PERCIB.Y DEVENG. PREST. NO  REAJUST.;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711000091;220-INT. PERCIB.Y DEVENG. PREST. NO  REAJUST. PROD. 6364;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711000093;220-INT. GANADOS NO REAJ PROD 3005;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711000094;220-INT. GANADOS PTMOS NO REAJUST.S PROD.3006;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711000096;220-INT. GANADOS PTMOS NO REAJUST.S PROD 3008;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711000201;140-0639010 INT. PERCIB.Y DEV. CREDITO DE CONSUMO;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711000202;140-0639020 INT. PERCIB.Y DEV. CREDITO DE CONSUMO;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711000203;220-INT. GANADOS CREDITO DE CONSUMO AUTOMO 3903;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711000205;INTERESES GANADOS CREDITO CONSUMO  3101;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711000206;INTERESES GANADOS CREDITO CONSUMO  3102;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711000207;220-INT. GANADOS CREDITO CONSUMO  3103;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711000208;220-INT. GANADOS CREDITO CONSUMO  3104;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711005051;220-INTERESE GANADOS CRE CONSUMO RENEGOCIADOS;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711005056;220-INTERESE GANADOS CRE CONSUMO 6315;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711005057;220-INTERESE GANADOS CRE CONSUMO 6316;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711005058;220-INTERESE GANADOS CRE CONSUMO 6359;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711006234;6-23-4 INTS GAN CONSOLIDACION SOBRE UF 200;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711006496;6-49-6 RETENCION MAYOR 200 UF;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711007000;220-INT GDOS CRED CONSUMO OXIGENO 6112;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711007001;220-INT GDOS CRED CONSUMO OXIGENO 6113;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711007002;220-INT GDOS CRED CONSUMO OXIGENO 6114;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711007005;220-INT GDOS CRED CONSUMO  6121 (1210);N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711007006;220-INT GDOS CRED CONSUMO  6122 (1220);N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711007008;220-INT GDOS CRED CONSUMO  6124 (1240);N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711061701;6-17-1 INTS GAN CLTE CONOC DEPEND PROMOCION DEPENDIENTE;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711061702;6-17-2 INTS GAN CLTE CONOC DEPEND PROMOCION DEPENDIENTE;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711061703;6-17-3 INTS GAN CONS CLTE CONOC PROM INDEP <200 UF;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711061704;6-17-4 INTS GAN CONS CLTE CONOC PROM INDEP >200 UF;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711061705;6-17-5 INTS GAN CLTE CONOC JUBILADO PROMOCION JUBILADO;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711061706;6-17-6 INTS GAN CLTE CONOC JUBILADO PROMOCION JUBILADO;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711061770;6-17-7-0 INTS GAN <200UF CONS CLTE CONOC PROM DUEÑA CASA;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711061780;6-17-8-0 INTS GAN >200UF CONS CLTE CONOC PROM DUEÑA CASA;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711061801;6-18-1 INTS GAN CLTE CONOC DEPEND SIN PROMOCION DEPENDIEN;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711061802;6-18-2 INTS GAN CLTE CONOC DEPEND SIN PROMOCION DEPENDIEN;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711061803;6-18-3 INTS GAN CONS CLTE CONOC NO PROM INDEP <200 UF;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711061804;6-18-4 INTS GAN CONS CLTE CONOC NO PROM INDEP >200 UF;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711061805;6-18-5 INTS GAN CLTE CONOC JUBILADO SIN PROMOCION JUBILADO;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711061806;6-18-6 INTS GAN CLTE CONOC JUBILADO SIN PROMOCION JUBILADO;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711061870;6-18-7-0 INTS GAN <200UF CONS CLTE CONOC NO PROM DUEÑA CASA;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711061880;6-18-8-0 INTS GAN >200UF CONS CLTE CONOC NO PROM DUEÑA CASA;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711062122;220-0634020 INTS GANADO CREDITO UNIVERSAL >UF200;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711062201;6-22-1 INTS GAN CLTE CONOC DEPEND PROMOC DEPENDIENTE;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711062202;6-22-2 INTS GAN CLTE CONOC DEPEND PROMOC DEPENDIENTE;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711062203;6-22-3 INTS GAN CONSO CLTE CONOC PROM INDEP <200 UF;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711062204;6-22-4 INTS GAN CONSO CLTE CONOC PROM INDEP >200 UF;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711062205;6-22-5 INTS GAN CLTE CONOC JUBILADO PROMOC JUBILADO;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711062206;6-22-6 INTS GAN CLTE CONOC JUBILADO PROMOC JUBILADO;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711062301;6-23-1 INTS GAN CLTE CONOC DEPEND SIN PROMOC DEPENDIENTE;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711062302;6-23-2 INTS GAN CLTE CONOC DEPEND SIN PROMOC DEPENDIENTE;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711062303;6-23-3 INTS GAN CONSO CLTE CONOC NO PROM INDEP <200 UF;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711062304;6-23-4 INTS GAN CONSO CLTE CONOC NO PROM INDEP >200 UF;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711062305;6-23-5 INTS GAN CLTE CONOC JUBILADO SIN PROMOC JUBILADO;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711062306;6-23-6 INTS GAN CLTE CONOC JUBILADO SIN PROMOC JUBILADO;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711062601;6-26-1 INTS GAN CLTE CONOC DEPEND PROMOC DEPENDIENTE;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711062602;6-26-2 INTS GAN CLTE CONOC DEPEND PROMOC DEPENDIENTE;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711062603;6-26-3 INTS GAN REFI CLTE CONOC PROM INDEP <200 UF;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711062604;6-26-4 INTS GAN REFI CLTE CONOC PROM INDEP >200 UF;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711062605;6-26-5 INTS GAN CLTE CONOC JUBILADO PROMOC JUBILADO;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711062606;6-26-6 INTS GAN CLTE CONOC JUBILADO PROMOC JUBILADO;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711062670;6-26-7-0 INTS GAN <200UF REFI CLTE CONOC PROM DUEÑA CASA;N;S;0;0;N;4100501;4100501;4100501;CHN;I
